credit_rating,revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity,capital,operating_cash_flow,interest_bearing_debt,debt_ratio,ROA,ROE,asset_turnover_ratio,interest_to_assets_ratio,interest_to_revenue_ratio,cash_flow_to_interest,interest_to_cash_flow,log_total_assets,log_total_liabilities
AA,161326.4,-4071.2,-4367.7,318982.4,127387.0,132348.6,3407.4,-15802.6,44077.6,37.4,-0.0,-0.0,0.5,0.1,0.3,-0.4,-2.8,5.5,5.1
AA,104413.2,16471.2,24706.8,403248.5,239706.1,161317.9,1301.4,82722.2,113117.0,184.2,0.1,0.2,0.3,0.3,1.1,0.7,1.4,5.6,5.4
AA,222793.2,-33100.3,-54526.0,460892.8,197953.3,112014.7,0.1,-24550.4,95655.1,1979533.2,-0.1,-0.5,0.5,0.2,0.4,-0.3,-3.9,5.7,5.3
AA,204813.5,9693.4,7602.8,293843.8,29454.8,241827.9,16943.5,92476.6,323.4,1.7,0.0,0.0,0.7,0.0,0.0,285.1,0.0,5.5,4.5
AA,347298.2,57794.0,55112.2,643792.7,211217.3,292444.6,2033.3,98718.2,87241.5,103.9,0.1,0.2,0.5,0.1,0.3,1.1,0.9,5.8,5.3
AA,183605.1,-21428.5,-18589.0,377486.7,103759.4,208963.7,4654.5,1889.3,26345.6,22.3,-0.0,-0.1,0.5,0.1,0.1,0.1,13.9,5.6,5.0
AA,7116.9,-3558.4,-14423.1,415690.1,137719.9,329180.4,13440.5,-72260.8,54581.0,10.2,-0.0,-0.0,0.0,0.1,7.7,-1.3,-0.8,5.6,5.1
AA,299220.1,70630.9,45578.0,607858.2,195517.9,324342.8,0.1,97856.1,49303.1,1955179.4,0.1,0.1,0.5,0.1,0.2,2.0,0.5,5.8,5.3
AA,322147.1,91340.2,64355.8,369381.7,5264.6,306774.2,0.1,156609.0,42837.7,52646.4,0.2,0.2,0.9,0.1,0.1,3.7,0.3,5.6,3.7
AA,209723.7,44840.4,-8532.9,334400.8,55115.7,232334.7,2781.1,42802.5,44347.3,19.8,-0.0,-0.0,0.6,0.1,0.2,1.0,1.0,5.5,4.7
AA,60498.7,-30249.4,-37925.5,247617.9,52342.2,217821.7,6008.1,3743.8,32509.8,8.7,-0.2,-0.2,0.2,0.1,0.5,0.1,8.7,5.4,4.7
AA,282370.9,29761.6,19569.6,719071.0,263921.8,321298.7,0.1,24757.3,102039.4,2639217.9,0.0,0.1,0.4,0.1,0.4,0.2,4.1,5.9,5.4
AA,122084.8,30577.7,17955.1,434460.0,117587.3,344011.5,8197.4,23442.3,15811.7,14.3,0.0,0.1,0.3,0.0,0.1,1.5,0.7,5.6,5.1
AA,200050.7,-26599.1,-12170.4,443112.9,146650.0,193876.1,8068.3,-31519.9,67675.1,18.2,-0.0,-0.1,0.5,0.2,0.3,-0.5,-2.1,5.6,5.2
AA,148600.2,20606.7,-3294.9,371298.8,88662.5,276053.4,3839.2,55886.8,59902.1,23.1,-0.0,-0.0,0.4,0.2,0.4,0.9,1.1,5.6,4.9
AA,130138.7,63485.4,69848.9,181159.7,55993.9,162148.1,17846.1,65883.2,37169.7,3.1,0.4,0.4,0.7,0.2,0.3,1.8,0.6,5.3,4.7
AA,106364.0,-23905.7,-42898.9,367074.2,141923.7,170375.4,16350.3,-73820.4,85477.5,8.7,-0.1,-0.3,0.3,0.2,0.8,-0.9,-1.2,5.6,5.2
AA,134140.0,-6779.5,16910.8,433164.7,256203.4,138261.5,2459.3,78726.5,105154.7,104.2,0.0,0.1,0.3,0.2,0.8,0.7,1.3,5.6,5.4
AA,73838.9,-23353.8,-36683.0,407311.2,166931.3,278820.8,17227.6,125962.1,62794.6,9.7,-0.1,-0.1,0.2,0.2,0.9,2.0,0.5,5.6,5.2
AA,176428.1,16256.6,2114.1,362957.9,126085.8,168659.3,3694.8,-22183.4,76262.5,34.1,0.0,0.0,0.5,0.2,0.4,-0.3,-3.4,5.6,5.1
AA-,24431.3,-746.3,-2215.9,51403.0,16075.8,60618.1,4210.6,1315.6,24581.4,3.8,-0.0,-0.0,0.5,0.5,1.0,0.1,18.7,4.7,4.2
AA-,106896.0,1634.0,-3268.7,147967.0,87184.6,65433.2,184.1,5171.8,38469.8,473.7,-0.0,-0.0,0.7,0.3,0.4,0.1,7.4,5.2,4.9
AA-,47608.9,1579.0,-311.2,93224.9,96283.6,19315.5,1139.2,611.4,42543.1,84.5,-0.0,-0.0,0.5,0.5,0.9,0.0,69.5,5.0,5.0
AA-,135960.1,718.6,-6720.7,157201.8,48124.2,101269.6,827.0,-1961.7,25119.5,58.2,-0.0,-0.1,0.9,0.2,0.2,-0.1,-12.8,5.2,4.7
AA-,80128.7,2785.2,-1087.8,152122.0,124308.7,38546.3,3226.0,8259.6,86967.3,38.5,-0.0,-0.0,0.5,0.6,1.1,0.1,10.5,5.2,5.1
AA-,81540.0,1019.5,-2749.4,96768.3,62010.7,37037.6,1388.1,2891.9,55867.0,44.7,-0.0,-0.1,0.8,0.6,0.7,0.1,19.3,5.0,4.8
AA-,122882.6,1473.2,-3992.8,100134.0,28515.4,61181.2,1515.5,9322.9,19142.1,18.8,-0.0,-0.1,1.2,0.2,0.2,0.5,2.1,5.0,4.5
AA-,121634.5,-1182.4,-4170.9,114992.7,35129.9,69933.8,52.9,106.0,29314.7,664.0,-0.0,-0.1,1.1,0.3,0.2,0.0,274.0,5.1,4.5
AA-,60334.8,804.4,-2778.3,89340.0,39755.5,68855.5,0.1,1251.4,9792.1,397554.7,-0.0,-0.0,0.7,0.1,0.2,0.1,7.8,5.0,4.6
AA-,119698.6,1306.2,-868.4,74499.3,21306.3,39899.5,2769.7,4068.3,15260.3,7.7,-0.0,-0.0,1.6,0.2,0.1,0.3,3.8,4.9,4.3
AA-,34609.1,3187.8,971.5,92008.5,73018.2,50967.0,4703.0,4293.4,23186.4,15.5,0.0,0.0,0.4,0.3,0.7,0.2,5.4,5.0,4.9
AA-,86043.7,3619.5,5429.2,86217.6,21821.6,72654.2,4908.0,2442.8,4470.9,4.4,0.1,0.1,1.0,0.1,0.1,0.5,1.8,4.9,4.3
AA-,77943.7,3637.4,1603.1,41286.1,19833.8,31458.2,2745.4,11401.7,-25601.5,7.2,0.0,0.1,1.9,-0.6,-0.3,-0.4,-2.2,4.6,4.3
AA-,161676.5,4588.6,6498.3,141859.3,80068.0,35390.1,1768.1,5437.4,62555.3,45.3,0.0,0.2,1.1,0.4,0.4,0.1,11.5,5.2,4.9
AA-,120976.4,218.4,-6062.4,106226.7,66494.5,28029.1,2972.7,-2189.3,37023.4,22.4,-0.1,-0.2,1.1,0.3,0.3,-0.1,-16.9,5.0,4.8
AA-,63045.5,2736.0,-2671.3,90792.0,84697.4,20685.0,0.1,9608.5,42263.5,846973.6,-0.0,-0.1,0.7,0.5,0.7,0.2,4.4,5.0,4.9
AA-,92056.7,282.0,-6035.4,71404.1,21973.3,52188.5,6062.3,2006.5,-5503.6,3.6,-0.1,-0.1,1.3,-0.1,-0.1,-0.4,-2.7,4.9,4.3
AA-,133266.0,4983.7,6419.8,144135.4,94494.2,34486.2,8.4,10491.1,81550.0,11315.1,0.0,0.2,0.9,0.6,0.6,0.1,7.8,5.2,5.0
AA-,153339.7,5834.1,7481.0,78091.6,1131.9,51968.4,2271.3,10462.2,2504.9,0.5,0.1,0.1,2.0,0.0,0.0,4.2,0.2,4.9,3.1
AA-,82446.3,990.7,-2108.4,51062.1,38545.0,13201.9,3606.0,4141.8,15764.7,10.7,-0.0,-0.2,1.6,0.3,0.2,0.3,3.8,4.7,4.6
AA-,136370.1,3153.3,3539.9,129350.8,87695.3,28529.2,2682.0,5173.0,44781.3,32.7,0.0,0.1,1.1,0.3,0.3,0.1,8.7,5.1,4.9
AA-,58859.6,2329.2,-1555.8,84700.7,52333.8,54468.2,2929.3,9996.0,3778.4,17.9,-0.0,-0.0,0.7,0.0,0.1,2.6,0.4,4.9,4.7
AA-,89289.9,3412.8,3287.2,109533.8,76347.8,35765.7,5161.0,10613.1,60020.0,14.8,0.0,0.1,0.8,0.5,0.7,0.2,5.7,5.0,4.9
AA-,150175.7,4273.2,4318.9,110833.7,13162.8,83416.0,2898.8,2991.5,-15691.4,4.5,0.0,0.1,1.4,-0.1,-0.1,-0.2,-5.2,5.0,4.1
AA-,61491.6,317.0,-591.5,63373.9,60032.7,19722.1,4086.5,-2285.7,2329.1,14.7,-0.0,-0.0,1.0,0.0,0.0,-1.0,-1.0,4.8,4.8
AA-,85007.4,2646.1,-2700.0,60947.8,35278.1,34923.4,2792.3,10006.3,-20842.7,12.6,-0.0,-0.1,1.4,-0.3,-0.2,-0.5,-2.1,4.8,4.5
AA-,46694.1,-306.8,-4616.0,90457.7,49746.5,67333.5,2710.6,236.7,7409.7,18.4,-0.1,-0.1,0.5,0.1,0.2,0.0,31.2,5.0,4.7
AA-,107928.4,4910.4,2977.3,85711.4,46193.8,31503.3,2751.5,8197.4,38516.8,16.8,0.0,0.1,1.3,0.4,0.4,0.2,4.7,4.9,4.7
AA-,66618.4,499.7,-1956.4,108417.0,99796.8,24108.6,3562.7,2587.3,46064.7,28.0,-0.0,-0.1,0.6,0.4,0.7,0.1,17.8,5.0,5.0
AA-,115835.5,4167.3,6250.9,137184.3,111820.5,26437.0,0.1,5606.5,38934.7,1118205.0,0.0,0.2,0.8,0.3,0.3,0.1,6.9,5.1,5.0
AA-,41738.9,-1228.5,-5488.2,146743.9,112930.7,59851.1,3653.7,-1223.6,85922.1,30.9,-0.0,-0.1,0.3,0.6,2.1,-0.0,-70.3,5.2,5.1
AA-,96674.2,162.4,-1132.5,104920.6,65966.1,42846.3,206.9,6681.2,23563.5,318.8,-0.0,-0.0,0.9,0.2,0.2,0.3,3.5,5.0,4.8
AA-,17117.0,1092.7,-3398.7,76881.0,91000.8,20112.8,2764.4,3944.7,39208.7,32.9,-0.0,-0.2,0.2,0.5,2.3,0.1,9.9,4.9,5.0
AA-,131486.8,4953.1,6721.5,120630.5,81891.0,23558.6,841.1,3694.6,58757.9,97.4,0.1,0.3,1.1,0.5,0.4,0.1,15.9,5.1,4.9
AA-,132149.1,1662.2,2493.3,181384.9,120907.2,59948.0,1628.2,2231.9,46612.2,74.3,0.0,0.0,0.7,0.3,0.4,0.0,20.9,5.3,5.1
AA-,159279.5,2800.0,807.7,167171.1,96055.6,61519.5,3076.6,5523.1,8913.6,31.2,0.0,0.0,1.0,0.1,0.1,0.6,1.6,5.2,5.0
AA-,63967.7,5185.4,3049.8,12052.5,9237.3,5802.4,4044.4,11137.7,13469.1,2.3,0.3,0.5,5.3,1.1,0.2,0.8,1.2,4.1,4.0
AA-,29669.2,4198.4,5931.3,73669.5,87807.1,17585.7,3961.0,4573.8,26312.1,22.2,0.1,0.3,0.4,0.4,0.9,0.2,5.8,4.9,4.9
AA-,98615.0,1851.5,-1027.5,163592.9,124592.6,51991.5,0.1,5042.6,41434.7,1245926.0,-0.0,-0.0,0.6,0.3,0.4,0.1,8.2,5.2,5.1
AA-,55243.9,3537.1,2922.9,63494.9,42441.4,42123.0,3621.5,2488.1,-4236.2,11.7,0.0,0.1,0.9,-0.1,-0.1,-0.6,-1.7,4.8,4.6
AA-,105098.5,-1228.5,-8522.6,111368.2,72538.4,29843.3,5722.8,881.3,66340.6,12.7,-0.1,-0.3,0.9,0.6,0.6,0.0,75.2,5.0,4.9
AA-,67324.9,1837.0,262.2,92691.0,74728.9,34037.7,2351.4,8602.0,26095.6,31.8,0.0,0.0,0.7,0.3,0.4,0.3,3.0,5.0,4.9
AA-,101734.3,-1346.2,-9367.1,137913.7,54392.9,85156.0,687.5,-2538.3,39977.9,79.1,-0.1,-0.1,0.7,0.3,0.4,-0.1,-15.8,5.1,4.7
AA-,106235.4,3615.4,5423.1,52322.7,17204.0,29375.4,3691.7,10791.4,-1724.4,4.7,0.1,0.2,2.0,-0.0,-0.0,-6.3,-0.2,4.7,4.2
AA-,94768.2,3356.9,4014.3,32562.3,5284.5,26693.2,3225.4,10710.7,-23267.9,1.6,0.1,0.2,2.9,-0.7,-0.2,-0.5,-2.2,4.5,3.7
AA-,27717.7,3244.3,-1162.4,2763.1,19237.1,8739.9,1573.3,10459.2,-20402.0,12.2,-0.4,-0.1,10.0,-7.4,-0.7,-0.5,-2.0,3.4,4.3
AA-,22674.4,-101.6,-4932.7,87617.4,96071.7,20767.2,1159.7,3033.5,59538.7,82.8,-0.1,-0.2,0.3,0.7,2.6,0.1,19.6,4.9,5.0
AA-,141664.6,372.1,-2436.7,134114.7,27845.2,97672.7,4070.9,1383.4,-5311.6,6.8,-0.0,-0.0,1.1,-0.0,-0.0,-0.3,-3.8,5.1,4.4
AA-,68831.5,1091.6,-1991.7,95193.5,83834.2,16892.8,0.1,-111.3,71986.6,838341.7,-0.0,-0.1,0.7,0.8,1.0,-0.0,-652.6,5.0,4.9
AA-,137668.0,53.7,-4610.0,159527.5,47095.4,96083.7,2577.2,826.0,67163.7,18.3,-0.0,-0.0,0.9,0.4,0.5,0.0,81.2,5.2,4.7
AA-,25766.9,-110.1,-4268.9,67815.4,56962.9,37797.6,2780.3,730.6,36066.8,20.5,-0.1,-0.1,0.4,0.5,1.4,0.0,49.3,4.8,4.8
AA-,53905.2,1420.8,-3497.7,103879.7,69797.2,60103.5,2116.6,2535.6,12632.0,33.0,-0.0,-0.1,0.5,0.1,0.2,0.2,5.0,5.0,4.8
AA-,58517.8,2125.3,-1900.1,52281.9,42904.6,16457.0,3111.9,2823.2,42339.8,13.8,-0.0,-0.1,1.1,0.8,0.7,0.1,15.0,4.7,4.6
AA-,75819.3,4818.4,7227.6,110585.8,100737.6,20677.8,4914.0,7030.8,60280.9,20.5,0.1,0.3,0.7,0.5,0.8,0.1,8.6,5.0,5.0
AA-,55124.9,-925.3,-8716.5,120715.5,115718.8,27549.4,264.7,2417.1,47831.4,437.2,-0.1,-0.3,0.5,0.4,0.9,0.1,19.8,5.1,5.1
AA-,66842.1,-1013.7,-6931.9,134175.8,87833.7,68970.2,231.0,2257.4,27253.5,380.2,-0.1,-0.1,0.5,0.2,0.4,0.1,12.1,5.1,4.9
AA-,60601.3,-1428.4,-7627.4,155882.0,114907.8,65471.9,2199.9,5680.3,59741.9,52.2,-0.0,-0.1,0.4,0.4,1.0,0.1,10.5,5.2,5.1
AA-,111196.6,3793.4,5690.1,25099.9,10574.4,5384.4,3000.7,9162.3,-24731.4,3.5,0.2,1.1,4.4,-1.0,-0.2,-0.4,-2.7,4.4,4.0
AA-,13506.6,237.4,-2460.0,97381.7,102274.3,29091.4,3077.3,2262.4,69677.5,33.2,-0.0,-0.1,0.1,0.7,5.2,0.0,30.8,5.0,5.0
AA-,73278.4,170.8,-7548.3,56381.9,37765.6,16998.3,5146.0,-8.9,47261.7,7.3,-0.1,-0.4,1.3,0.8,0.6,-0.0,-5951.4,4.8,4.6
AA-,165021.7,4156.7,5907.8,150870.2,56117.7,63400.1,2493.6,10980.8,83627.9,22.5,0.0,0.1,1.1,0.6,0.5,0.1,7.6,5.2,4.7
AA-,61267.3,3340.2,1352.9,99683.0,77511.7,32968.8,0.1,3047.7,71293.0,775117.4,0.0,0.0,0.6,0.7,1.2,0.0,23.4,5.0,4.9
AA-,66002.1,3848.6,347.0,98968.4,75410.2,30052.0,2848.4,9583.8,82791.3,26.5,0.0,0.0,0.7,0.8,1.3,0.1,8.6,5.0,4.9
AA-,113471.1,3923.1,-1141.0,127324.0,41828.7,73613.2,2960.5,6318.3,77374.2,14.1,-0.0,-0.0,0.9,0.6,0.7,0.1,12.2,5.1,4.6
AA-,94604.3,1478.6,671.0,77285.4,60000.2,19782.5,0.1,2842.6,8328.2,600002.0,0.0,0.0,1.2,0.1,0.1,0.3,2.9,4.9,4.8
AA-,89386.1,1879.6,-2204.7,61613.0,45598.2,12749.0,3848.8,5023.6,30666.2,11.8,-0.0,-0.2,1.5,0.5,0.3,0.2,6.1,4.8,4.7
AA-,103142.3,1869.0,-3902.5,75689.1,34855.1,35002.4,594.3,4454.1,19766.1,58.6,-0.1,-0.1,1.4,0.3,0.2,0.2,4.4,4.9,4.5
AA-,145405.1,2609.1,-565.8,86198.0,21930.3,44194.7,3515.2,2775.8,-691.6,6.2,-0.0,-0.0,1.7,-0.0,-0.0,-4.0,-0.2,4.9,4.3
AA-,4985.2,-825.1,-8250.8,100906.9,98351.9,41579.6,0.1,4299.0,63629.9,983519.1,-0.1,-0.2,0.0,0.6,12.8,0.1,14.8,5.0,5.0
AA-,85773.2,700.7,-4958.8,134652.5,61265.4,85668.5,2687.4,6601.1,31986.4,22.8,-0.0,-0.1,0.6,0.2,0.4,0.2,4.8,5.1,4.8
AA-,166548.9,2364.3,208.4,145967.3,25592.2,101366.5,3288.4,7034.2,2573.0,7.8,0.0,0.0,1.1,0.0,0.0,2.7,0.4,5.2,4.4
AA-,147514.2,4487.1,3205.5,105425.7,29540.9,53652.1,4215.1,4581.2,28198.0,7.0,0.0,0.1,1.4,0.3,0.2,0.2,6.2,5.0,4.5
AA-,109137.7,2172.1,2978.8,119142.4,37241.9,78623.2,2439.1,7928.0,40072.4,15.3,0.0,0.0,0.9,0.3,0.4,0.2,5.1,5.1,4.6
AA-,90759.1,314.8,-3181.1,70888.5,31937.8,38432.3,2894.9,5608.7,18470.7,11.0,-0.0,-0.1,1.3,0.3,0.2,0.3,3.3,4.9,4.5
AA-,41968.9,1197.8,177.0,55268.6,25518.0,51525.5,2168.1,-326.9,7836.2,11.8,0.0,0.0,0.8,0.1,0.2,-0.0,-24.0,4.7,4.4
AA-,81761.6,3016.7,272.1,126053.4,66315.8,63422.7,4561.0,9227.4,82071.3,14.5,0.0,0.0,0.6,0.7,1.0,0.1,8.9,5.1,4.8
AA-,19545.0,752.6,-2329.2,47000.0,56961.1,15194.0,3292.0,-249.9,41483.1,17.3,-0.0,-0.2,0.4,0.9,2.1,-0.0,-166.7,4.7,4.8
AA-,120641.9,166.1,-6543.7,119323.4,56287.3,59438.5,849.9,-976.9,8038.1,66.2,-0.1,-0.1,1.0,0.1,0.1,-0.1,-8.2,5.1,4.8
AA-,69120.7,1232.1,416.6,67884.5,24146.9,51335.5,1346.0,2929.2,26267.2,17.9,0.0,0.0,1.0,0.4,0.4,0.1,9.0,4.8,4.4
AA-,99545.5,-638.5,-989.8,122070.4,53563.9,71721.5,0.1,-65.3,29699.8,535639.4,-0.0,-0.0,0.8,0.2,0.3,-0.0,-462.3,5.1,4.7
AA-,62636.1,3176.0,4764.1,136983.8,122274.1,29171.0,3042.1,3811.4,97862.2,40.2,0.0,0.2,0.5,0.7,1.6,0.0,25.7,5.1,5.1
AA-,46763.7,2944.0,4416.0,104721.4,103508.5,23186.9,3949.3,4335.0,64539.4,26.2,0.0,0.2,0.4,0.6,1.4,0.1,14.9,5.0,5.0
AA-,95751.8,4376.9,6565.4,117494.0,80346.4,40788.4,2287.1,10411.4,50258.9,35.1,0.1,0.2,0.8,0.4,0.5,0.2,4.8,5.1,4.9
AA-,132940.3,1398.4,-550.6,152384.9,68464.1,71110.1,2316.6,8308.2,65869.1,29.6,-0.0,-0.0,0.9,0.4,0.5,0.1,7.9,5.2,4.8
AA-,84161.7,546.5,-4762.2,90168.3,47338.8,53283.7,0.1,4354.1,-313.0,473388.4,-0.1,-0.1,0.9,-0.0,-0.0,-14.0,-0.1,5.0,4.7
AA-,40590.6,-1505.0,-8732.0,103019.1,88602.5,29369.6,305.9,777.0,95345.7,289.6,-0.1,-0.3,0.4,0.9,2.3,0.0,122.5,5.0,4.9
AA-,111799.6,2313.2,3469.9,122775.6,60274.8,63670.3,0.1,11251.6,22528.5,602748.3,0.0,0.1,0.9,0.2,0.2,0.5,2.0,5.1,4.8
AA-,38622.5,4314.1,6471.1,45440.6,38270.5,30032.1,4243.8,8103.0,14576.3,9.0,0.1,0.2,0.8,0.3,0.4,0.6,1.8,4.7,4.6
AA-,75154.0,3829.4,1814.8,89060.9,81860.4,19257.6,791.7,3769.9,25078.5,103.4,0.0,0.1,0.8,0.3,0.3,0.2,6.7,4.9,4.9
AA-,102158.5,1398.2,-3701.9,144426.7,74070.9,72837.7,139.9,3100.7,52514.9,529.4,-0.0,-0.1,0.7,0.4,0.5,0.1,16.9,5.2,4.9
AA-,53134.5,404.0,-5321.5,60642.9,50215.2,23924.5,2284.9,3872.3,30470.4,22.0,-0.1,-0.2,0.9,0.5,0.6,0.1,7.9,4.8,4.7
AA-,64493.3,4605.4,6908.1,107263.5,85494.2,39170.4,0.1,7313.7,47182.4,854941.7,0.1,0.2,0.6,0.4,0.7,0.2,6.5,5.0,4.9
AA-,34373.6,-544.7,-8232.4,56098.6,44779.9,38881.3,2479.0,3755.6,-1894.1,18.1,-0.1,-0.2,0.6,-0.0,-0.1,-2.0,-0.5,4.7,4.7
AA-,53606.7,2282.3,1687.8,154842.7,145342.5,33706.5,2559.7,2658.7,89607.3,56.8,0.0,0.1,0.3,0.6,1.7,0.0,33.7,5.2,5.2
AA-,50260.7,3947.7,5921.5,38042.7,32338.0,22956.3,1194.4,4817.4,3702.0,27.1,0.2,0.3,1.3,0.1,0.1,1.3,0.8,4.6,4.5
AA-,115459.5,3851.6,5777.5,125641.7,54201.0,67168.4,3050.3,9547.2,45017.8,17.8,0.0,0.1,0.9,0.4,0.4,0.2,4.7,5.1,4.7
AA-,75155.5,2804.3,833.5,59090.4,50003.1,11311.7,535.1,8442.1,39381.8,93.4,0.0,0.1,1.3,0.7,0.5,0.2,4.7,4.8,4.7
AA-,93972.7,-476.1,-1889.8,89868.0,72432.2,22468.8,0.1,1898.0,9147.4,724321.8,-0.0,-0.1,1.0,0.1,0.1,0.2,4.8,5.0,4.9
AA-,49857.2,129.2,119.6,155085.8,139663.5,42668.8,3286.4,1007.7,80055.4,42.5,0.0,0.0,0.3,0.5,1.6,0.0,79.4,5.2,5.1
AA-,31760.8,3661.6,3148.9,36085.3,16027.4,48645.5,2558.3,7725.2,-14629.8,6.3,0.1,0.1,0.9,-0.4,-0.5,-0.5,-1.9,4.6,4.2
AA-,73037.9,4313.7,5157.0,57495.7,25490.5,41987.6,2695.1,5379.4,1890.2,9.5,0.1,0.1,1.3,0.0,0.0,2.8,0.4,4.8,4.4
AA-,65939.4,252.0,-4838.1,87418.3,30819.7,61108.3,1604.6,4348.0,64746.1,19.2,-0.1,-0.1,0.8,0.7,1.0,0.1,14.9,4.9,4.5
AA-,61806.8,-1204.6,-8153.2,118505.8,54866.4,80337.6,4848.0,1651.0,45319.4,11.3,-0.1,-0.1,0.5,0.4,0.7,0.0,27.4,5.1,4.7
AA-,83762.5,3903.3,5854.9,100165.3,75221.4,30138.1,4867.3,2581.9,50370.1,15.5,0.1,0.2,0.8,0.5,0.6,0.1,19.5,5.0,4.9
AA-,101994.4,3772.1,3295.6,85291.1,66685.8,17868.1,2181.5,7556.0,20739.6,30.6,0.0,0.2,1.2,0.2,0.2,0.4,2.7,4.9,4.8
AA-,115468.7,5546.1,8319.2,84923.5,49043.9,26792.6,0.1,11115.6,31529.4,490439.4,0.1,0.3,1.4,0.4,0.3,0.4,2.8,4.9,4.7
AA-,136561.5,740.7,-2214.2,110549.4,30773.3,66288.7,3261.0,5199.3,11421.2,9.4,-0.0,-0.0,1.2,0.1,0.1,0.5,2.2,5.0,4.5
AA-,154307.7,2942.8,2638.8,191588.1,96944.3,88513.5,3705.3,4149.4,26828.2,26.2,0.0,0.0,0.8,0.1,0.2,0.2,6.5,5.3,5.0
AA-,78984.1,1516.0,-5320.0,156583.4,85248.5,82360.1,1458.8,847.0,76598.8,58.4,-0.0,-0.1,0.5,0.5,1.0,0.0,90.3,5.2,4.9
AA-,51969.9,-453.0,-4757.5,85460.9,74536.5,26867.4,1675.0,484.0,47935.4,44.5,-0.1,-0.2,0.6,0.6,0.9,0.0,98.8,4.9,4.9
AA-,73305.5,3618.8,5428.2,63012.7,9937.3,69915.8,4188.0,4346.0,-30169.1,2.4,0.1,0.1,1.2,-0.5,-0.4,-0.1,-6.9,4.8,4.0
AA-,76271.3,3202.1,-2973.2,137568.1,104874.4,40462.2,946.6,5132.9,89885.2,110.8,-0.0,-0.1,0.6,0.7,1.2,0.1,17.5,5.1,5.0
AA-,114061.5,3021.2,509.4,151451.2,118888.4,28146.0,2049.2,8814.1,81059.9,58.0,0.0,0.0,0.8,0.5,0.7,0.1,9.2,5.2,5.1
AA-,20494.6,298.4,-4500.9,15825.4,28166.8,9362.0,3768.4,3605.9,21271.7,7.5,-0.3,-0.5,1.3,1.3,1.0,0.2,5.9,4.2,4.4
AA-,144770.4,2030.8,-2632.9,170502.6,81556.6,76410.3,1206.9,8224.3,55126.8,67.6,-0.0,-0.0,0.8,0.3,0.4,0.1,6.7,5.2,4.9
AA-,22863.4,3785.5,5452.8,36740.7,3184.7,58399.7,5796.0,11323.9,25495.6,0.5,0.1,0.1,0.6,0.7,1.1,0.4,2.3,4.6,3.5
AA-,90882.7,5941.1,6638.6,92939.2,63018.7,31330.6,4023.8,10951.4,46998.4,15.7,0.1,0.2,1.0,0.5,0.5,0.2,4.3,5.0,4.8
AA-,66154.1,4118.3,4294.8,30530.9,26310.9,5427.8,2825.6,8480.5,36904.2,9.3,0.1,0.8,2.2,1.2,0.6,0.2,4.4,4.5,4.4
AA-,66856.5,2463.1,-3302.5,98346.7,46016.2,72219.3,1873.2,9647.7,5509.2,24.6,-0.0,-0.0,0.7,0.1,0.1,1.8,0.6,5.0,4.7
AA-,80150.7,941.2,-1161.3,75305.4,18975.3,63067.8,556.5,-31.3,7788.4,34.1,-0.0,-0.0,1.1,0.1,0.1,-0.0,-257.4,4.9,4.3
AA-,117586.7,5726.9,4081.8,54359.7,4401.9,38479.0,4106.2,11624.8,-2460.9,1.1,0.1,0.1,2.2,-0.0,-0.0,-4.7,-0.2,4.7,3.6
AA-,95855.8,2143.0,1791.9,83238.8,61281.4,20963.8,5127.5,1254.1,29070.6,12.0,0.0,0.1,1.2,0.3,0.3,0.0,23.2,4.9,4.8
AA-,80495.7,2301.4,3452.1,111494.8,81712.6,39077.1,0.1,90.5,46255.1,817126.1,0.0,0.1,0.7,0.4,0.6,0.0,505.7,5.0,4.9
AA-,134177.7,437.2,205.0,138156.7,54986.8,66324.2,844.8,6373.1,65745.9,65.1,0.0,0.0,1.0,0.5,0.5,0.1,10.3,5.1,4.7
AA-,137435.0,2526.8,1127.6,132172.8,46188.6,73200.5,2178.9,9620.7,33906.3,21.2,0.0,0.0,1.0,0.3,0.2,0.3,3.5,5.1,4.7
AA-,122940.5,2601.7,3626.3,162328.2,117529.1,40808.5,0.1,4046.9,67524.9,1175290.6,0.0,0.1,0.8,0.4,0.5,0.1,16.7,5.2,5.1
AA-,119229.9,2329.0,-4230.3,165216.6,109535.7,48423.6,790.7,8520.6,89540.7,138.5,-0.0,-0.1,0.7,0.5,0.8,0.1,10.5,5.2,5.0
AA-,78301.9,-7.4,-6293.6,119465.2,79532.3,52386.6,5893.1,121.9,35102.2,13.5,-0.1,-0.1,0.7,0.3,0.4,0.0,285.6,5.1,4.9
AA-,40557.5,1672.6,750.9,103966.5,97390.6,36419.1,907.2,77.2,33196.2,107.4,0.0,0.0,0.4,0.3,0.8,0.0,424.4,5.0,5.0
AA-,88560.9,1892.9,-1932.4,54858.8,42898.8,17272.0,1008.7,9334.4,-13993.7,42.5,-0.0,-0.1,1.6,-0.3,-0.2,-0.7,-1.5,4.7,4.6
AA-,51347.8,1043.8,-3776.7,80417.4,74016.8,26808.4,3742.7,3576.3,25748.6,19.8,-0.0,-0.1,0.6,0.3,0.5,0.1,7.2,4.9,4.9
AA-,19826.1,-1356.5,-8776.6,51447.3,31551.8,53629.8,654.2,-2480.3,-8898.7,48.2,-0.2,-0.2,0.4,-0.2,-0.4,0.3,3.6,4.7,4.5
